cycle,discharge_capacity_Ah,charge_capacity_Ah,CE_pct,sei_loss_mol
1,4.993289062242062,4.963788746599596,100.59431045816918,
2,4.962452183115746,4.963031279292916,99.98833180480676,
3,4.9616153647100445,4.962208009971699,99.98805682348535,
4,4.96079211864399,4.961385409974727,99.98804182135208,
5,4.959969192409027,4.960563249388435,99.98802440469878,
6,4.959146579299143,4.959741467264167,99.98800566584065,
7,4.958324277881396,4.958920406172072,99.98797866789849,
8,4.957502346994857,4.957481251027869,100.0004255380085,
9,4.95669680517657,4.957142986869941,99.9909992167958,
10,4.9558734085779985,4.956019718750393,99.99704782909073,
11,4.955053479174694,4.955290314771458,99.99522055052843,
12,4.954241873446063,4.9544020259753925,99.99676747005006,
13,4.953412792626336,4.953583444129802,99.9965549888199,
14,4.9525959281786625,4.9527553723495235,99.99678069763446,
15,4.951774527059286,4.952452024506674,99.98631995940525,
16,4.950956525519096,4.951554309273413,99.98792735135315,
17,4.950139297970013,4.950704880664659,99.98857571379673,
18,4.9493191080115135,4.949773893978084,99.99081198502574,
19,4.948509068100955,4.949024647758777,99.98958219660402,
20,4.947688011697533,4.9481261942475046,99.9911444750443,
21,4.946868442124893,4.94684526473685,100.00046852866429,
22,4.946048399916435,4.946030346991885,100.00036499825686,
23,4.945238047617447,4.945801213642982,99.98861324988191,
24,4.9444261875926205,4.944975211860694,99.98889733022814,
25,4.943605997255468,4.944159172468917,99.98881154117105,
26,4.942790697986048,4.942492997317798,100.0060232896316,
27,4.941976298946288,4.941679233047351,100.00601143629378,
28,4.941161639331525,4.94078327549487,100.00765797274556,
29,4.94034733365087,4.939970632811647,100.00762556839346,
30,4.939533568926992,4.939158227933369,100.00759929073541,
31,4.93872006057722,4.938648283496964,100.00145337501549,
32,4.937904409170046,4.937835097076649,100.00140369396779,
33,4.93709078215943,4.937022233490099,100.00138846183162,
34,4.936277480766835,4.936209691237747,100.00137331137307,
35,4.935464503394946,4.935397468809824,100.00135824086196,
36,4.934651848425266,4.934585564684237,100.00134324838751,
37,4.9338395142250695,4.933718237826832,100.00245811358475,
38,4.933035371840177,4.933004302395279,100.00062982805188,
39,4.932225081751393,4.932194216455173,100.00062579239311,
40,4.931414426499921,4.931226709593131,100.00380669796473,
41,4.9305910005873255,4.930473234831446,100.00238852844889,
42,4.929776837536378,4.929663733355958,100.0022943589368,
43,4.928967348546616,4.928851434941545,100.00235173663887,
44,4.928165176989771,4.928303893182551,99.99718531576409,
45,4.927354478795193,4.927277593472817,100.0015604016806,
46,4.926551535457798,4.9265141878269665,100.00075809445397,
47,4.925738795305572,4.9257062167650005,100.00066139836883,
48,4.924930597762391,4.924898883993237,100.00064394762008,
49,4.924122779766832,4.924419909623217,99.99396619577863,
50,4.923309708301208,4.923612956335716,99.99384094490779,
51,4.922501279901756,4.922546297727696,99.99908547684028,
52,4.921692136991785,4.921825869868254,99.99728286046673,
53,4.920877337642418,4.920767158697729,100.00223906031592,
54,4.920079145897519,4.920185674653801,99.99783486308594,
55,4.919271578476037,4.9193322874344245,99.99876591059842,
56,4.918475238983148,4.918393883202823,100.00165411275015,
57,4.917664948021977,4.917573313718647,100.00186340492525,
58,4.916853277922281,4.916767358568793,100.00174747648651,
59,4.916047392717883,4.91595686327923,100.00184154257596,
60,4.915240733905052,4.915151488955205,100.00181571107316,
61,4.9144354027732335,4.914873604500836,99.99108417097031,
62,4.913625541389128,4.914069204024559,99.99097158348793,
63,4.912820639966473,4.913266446414566,99.99092647522875,
64,4.912017742812572,4.9121661655156,99.99697846738023,
65,4.911216473689274,4.911362323329916,99.99703036283947,
66,4.910412428076719,4.910558761171167,99.99702003169975,
67,4.909608659806206,4.909269411897102,100.0069103542837,
68,4.908812234325888,4.9089060801920255,99.99808825297114,
69,4.907996150335707,4.908359618448816,99.992594916808,
70,4.907201453939665,4.907563331822879,99.99262611893631,
71,4.9063984636468785,4.9062665473418425,100.00268873090697,
72,4.905593436163407,4.905211420485667,100.00778795540074,
73,4.904799170362417,4.904654377010332,100.00295216219035,
74,4.903990517262961,4.903853661665168,100.00279077654504,
75,4.903189024609148,4.903127409020354,100.00125665893734,
76,4.9023856513330735,4.902266625666161,100.00242797211986,
77,4.9015822175443144,4.901552059511858,100.00061527516367,
78,4.900792506603385,4.900752297910188,100.00082045961014,
79,4.899992061919976,4.899952805437356,100.00080116042294,
80,4.899191874616453,4.899153581255663,100.00078163217697,
81,4.898391944654011,4.898354624702738,100.00076188749351,
82,4.8975922720278,4.897555935239535,100.00074193717734,
83,4.8967928568413,4.89675751253257,100.00072179005473,
84,4.8959936992099555,4.895959356327779,100.00070145357991,
85,4.8951947994112235,4.895161466635551,100.00068093311936,
86,4.894396157681007,4.894363843459461,100.00066023333328,
87,4.893597774432096,4.8935664870697675,100.00063935704995,
88,4.892799649989805,4.892769397694276,100.00061830617939,
89,4.892001784843241,4.891972575771413,100.00059708167566,
90,4.8912041794716465,4.891176021797203,100.0005756831142,
91,4.890406834388866,4.890379736315931,100.00055410979098,
92,4.889609750229526,4.889583720048939,100.00053235985061,
93,4.888812927491139,4.888787973618265,100.00051043066316,
94,4.888016366865567,4.887992497856642,100.00048831926267,
95,4.887220068959302,4.887197293539601,100.00046602210497,
96,4.886424034428799,4.886549892348342,99.9974244012173,
97,4.885632252522596,4.885755441985428,99.99747859948589,
98,4.884836922684755,4.884720396720585,100.00238551963483,
99,4.88402025760685,4.883924623003497,100.0019581506828,
100,4.8832244015164585,4.883831892579795,99.98756117989525,
