cycle,discharge_capacity_Ah,charge_capacity_Ah,CE_pct,sei_loss_mol
1,4.992534326273538,4.962219053823393,100.61092168889215,
2,4.961254981373037,4.961361920026781,99.99784457059437,
3,4.960400315032492,4.960768323684222,99.99258161986776,
4,4.959538414206938,4.960019739931396,99.99029589095014,
5,4.958681210807658,4.959083163662629,99.99189461354638,
6,4.9578209205093975,4.958302746833895,99.99028243435104,
7,4.9569767572099614,4.957396200234454,99.99153904575002,
8,4.95611819180743,4.956595342584212,99.9903734167548,
9,4.955260827150485,4.955926844783804,99.98656118917454,
10,4.954418806668471,4.954899332572875,99.99030200469977,
11,4.953568560901729,4.9538806009641805,99.99370109844007,
12,4.952717132654905,4.953278959345647,99.98865747931109,
13,4.95186637559784,4.9520010808354025,99.99727978174148,
14,4.951017694300208,4.950987925029999,100.00060127939432,
15,4.950170236431404,4.950144013946243,100.0005297317631,
16,4.949324675076119,4.949296156677209,100.00057621120271,
17,4.948476532240865,4.948464885358339,100.000235363548,
18,4.947623080783342,4.9475264090343405,100.00195394104061,
19,4.946774948827301,4.946669693001441,100.00212781188947,
20,4.945928357728897,4.9457820745015875,100.00295773701926,
21,4.945082800996715,4.945405247059971,99.99347988593155,
22,4.944230019325975,4.944201506857033,100.00057668500975,
23,4.943389114399805,4.943195179199605,100.00392327620435,
24,4.942540038048234,4.9423451079647345,100.0039440807803,
25,4.941697754130574,4.9414996057310905,100.00400988394806,
26,4.9408526240710975,4.94067028600576,100.0036905531999,
27,4.9399974228784735,4.93981146880054,100.00376439625495,
28,4.93915145794781,4.938930467302752,100.00447446358116,
29,4.938315499185127,4.938398118717462,99.99832699733095,
30,4.937470564239831,4.937755480304042,99.99422984663077,
31,4.936628224584961,4.936913093058443,99.99422982604489,
32,4.935784446004214,4.9359164935689135,99.99732476096645,
33,4.934927806539741,4.935098917823303,99.9965327689189,
34,4.934109175861077,4.934263677907585,99.99686879225365,
35,4.933255886505059,4.933237747936436,100.00036768081226,
36,4.932411870805946,4.932396792934697,100.00030569055738,
37,4.931569690239808,4.931879994364982,99.99370819797869,
38,4.930722099846066,4.9310385163022,99.99358316802662,
39,4.929880445163993,4.930197338196237,99.99357240673127,
40,4.929039125831938,4.929356463434307,99.99356229145279,
41,4.928198145074283,4.928515896125339,99.99355280458148,
42,4.927357506429811,4.927675640926654,99.99354392374772,
43,4.926517213966912,4.926843237773731,99.99338270387173,
44,4.925685821603798,4.925997886795503,99.99366493451932,
45,4.924837191775967,4.925160842428345,99.99342862775993,
46,4.923997578134367,4.924324244111206,99.99336627807907,
47,4.9231583486663215,4.923488087650012,99.99330273623455,
48,4.922319501065512,4.9226523672367595,99.9932380727621,
49,4.921481032000237,4.921489195887203,99.99983411754775,
50,4.920655802081536,4.920647191438362,100.00017499005394,
51,4.919810540622873,4.919810138772416,100.0000081680074,
52,4.918972857082149,4.918973391406239,99.9999891374877,
53,4.918135472518447,4.918136949905691,99.99996996042894,
54,4.917298387126599,4.917325687176102,99.99944481917125,
55,4.916449697700591,4.916488937603293,99.99920187143304,
56,4.915612153926163,4.915652468492201,99.99917987355093,
57,4.914774900036557,4.914840503661911,99.99866519319792,
58,4.9139533881082675,4.913997079232845,99.99911088419726,
59,4.913113468519764,4.913257908154105,99.99706020654644,
60,4.912270302237448,4.912423985196688,99.9968715452961,
61,4.911435275143675,4.911590350662825,99.99684266178409,
62,4.910600562897242,4.910758595396708,99.99678191268424,
63,4.909776490090735,4.9096498241555215,100.00257993827972,
64,4.9089328339335525,4.908858354124568,100.00151725316991,
65,4.90811209061964,4.9080256878952735,100.0017604374928,
66,4.9072787077512965,4.907172774975506,100.00215873336131,
67,4.906443128268438,4.906385878673684,100.0011668384055,
68,4.905611396755154,4.905656276418298,99.99908514456344,
69,4.904784003720447,4.904759611165533,100.00049732416771,
70,4.90394374617778,4.903928623463665,100.0003083795723,
71,4.9031118646088645,4.903097955529648,100.00028367940723,
72,4.902280294882156,4.902550288589735,99.99449279065618,
73,4.901456397740387,4.901720182758181,99.99461852149942,
74,4.9006251789570445,4.900890370581372,99.99458890927413,
75,4.899794257358897,4.9000608519287026,99.99455936205975,
76,4.898963632658625,4.899231626639239,99.99452987731472,
77,4.8981333045533875,4.89840269452069,99.99450045281897,
78,4.897303272721911,4.897573920996272,99.99447382972208,
79,4.896473674121323,4.896745428232233,99.99445031164285,
80,4.895644383308455,4.895917225020715,99.99442715839096,
81,4.8948153908417025,4.8950893112243286,99.99440418008312,
82,4.89398669631927,4.893727717011477,100.00529206614608,
83,4.893156933178398,4.893210769217597,99.99889978090587,
84,4.892335645337638,4.892363637745277,99.99942783468867,
85,4.891493389280368,4.89131738561269,100.00359828761461,
86,4.890673098196971,4.8904698426041495,100.00415615675719,
87,4.889837554549983,4.889761532841153,100.00155471198993,
88,4.889002276348199,4.888937350270181,100.00132802024993,
89,4.8881807596101785,4.8889867827946,99.9835134922586,
90,4.887367183087028,4.888161816069599,99.98374372591435,
91,4.886541258089144,4.886539529306328,100.00003537846784,
92,4.885715116252039,4.886067786099532,99.99278213354927,
93,4.884888869023982,4.8856894216422635,99.98361433670475,
94,4.884066574828224,4.884467040569776,99.99180123976218,
95,4.883234105490313,4.883643141072358,99.99162437610141,
96,4.882409904195649,4.882819553037118,99.99161040384517,
97,4.881586030168142,4.8819962669604235,99.9915969458015,
98,4.880762475122173,4.881173274837796,99.99158399645962,
99,4.87993923203208,4.880350569851412,99.99157155180873,
100,4.879116294906028,4.879528164421537,99.99155923479421,
