cycle,discharge_capacity_Ah,charge_capacity_Ah,CE_pct,sei_loss_mol
1,4.991448790716718,4.960478579558791,100.624339177384,
2,4.959534274482791,4.959564000491238,99.99940063262731,
3,4.958602727572531,4.958654076360692,99.99896446117495,
4,4.957693954698187,4.957746105543428,99.99894809366734,
5,4.956785764478824,4.956838619808825,99.99893368870656,
6,4.955878032659999,4.955905516871756,99.9994454250255,
7,4.954991511375445,4.954949666631216,100.00084450392121,
8,4.954070085175257,4.954061488496144,100.00017352790498,
9,4.9531425690694855,4.953155877238858,99.99973131939106,
10,4.952235496475815,4.952468042870726,99.99530443421546,
11,4.951348676114654,4.951252482811571,100.00194280746977,
12,4.950452375442799,4.95082457617304,99.99248204567715,
13,4.949540136259364,4.949646630212655,99.99784845340997,
14,4.948635779356138,4.948781717760563,99.9970510236105,
15,4.947741861102279,4.948096040629113,99.99284210484343,
16,4.946829039166328,4.947250181524098,99.9914873446396,
17,4.945934574652246,4.946176017459871,99.99511859653249,
18,4.945024713726384,4.944973041341881,100.00104494774938,
19,4.94413056305661,4.944133383032912,99.99994296318316,
20,4.943221188942516,4.943021952233326,100.0040306660807,
21,4.942324901904289,4.942114901422764,100.00424920273434,
22,4.941421105911872,4.941327441955238,100.00189552215947,
23,4.940514367099907,4.940560057049683,99.99907520707677,
24,4.93961784596405,4.939619015144039,99.99997633056343,
25,4.938719143035066,4.939049130451539,99.99331880676307,
26,4.937823739572074,4.937750607301386,100.00148108473886,
27,4.936927140053618,4.9368510308409554,100.00154165503857,
28,4.9360261802908,4.9359265257795535,100.00201896261474,
29,4.935128026858527,4.935426555653347,99.99395130711694,
30,4.934228013643547,4.93488004104025,99.9867873708929,
31,4.933328660881873,4.933266427890127,100.00126149667075,
32,4.932429521368087,4.932739608389043,99.99371369572341,
33,4.931531425501978,4.93200301846175,99.99043810480231,
34,4.930635333373316,4.931110617792862,99.99036151373627,
35,4.929739182205109,4.9296719709399,100.0013634023847,
36,4.9288445652083785,4.928696986199172,100.00299428042787,
37,4.927950094468097,4.928282045834111,99.99326435940706,
38,4.927053774251019,4.927114613234826,99.99876522085272,
39,4.926162440509708,4.926130266631137,100.00065312683242,
40,4.925264910806477,4.9251886198247625,100.00154899614213,
41,4.9243648981205395,4.9245041425697025,99.99717241685393,
42,4.923491311437545,4.923611546198291,99.9975579966125,
43,4.922593080960077,4.922713629303382,99.99755118106836,
44,4.921691570319389,4.921790918411853,99.99798146459062,
45,4.920797522138269,4.920970664335244,99.99648154380944,
46,4.91990493655786,4.91974493219536,100.00325228979764,
47,4.919017577645516,4.918972524935196,100.00091589676687,
48,4.9181238803437735,4.918337062121569,99.9956655720195,
49,4.917230006617885,4.917236739937465,99.99986306700417,
50,4.916335246726117,4.916347127261583,99.99975834628519,
51,4.915444829162071,4.915514226373249,99.99858820037983,
52,4.9145646030538455,4.9144661179369376,100.00200398404515,
53,4.913659740286191,4.913175534529558,100.00985525050407,
54,4.912766228374595,4.912283373473819,100.00982954084823,
55,4.911874273541212,4.911392508297778,100.00980913748229,
56,4.910983464919991,4.9109810969230825,100.00004821840814,
57,4.910126816071392,4.9101239049370795,100.00005928840837,
58,4.9092253117538345,4.909213247860749,100.0002457398462,
59,4.908337213484548,4.9088912807008365,99.98871298660724,
60,4.90744784696621,4.908004380390618,99.98866069829458,
61,4.906560757667547,4.907117830125284,99.98864766494262,
62,4.905674024387958,4.906192927286565,99.989423512155,
63,4.9047867064141935,4.905306706384699,99.98939923634482,
64,4.90390066990763,4.903592457231775,100.00628544640573,
65,4.903002439144458,4.903513105953342,99.98958569503436,
66,4.902130586176402,4.902628299295138,99.98984803480192,
67,4.901245620618526,4.900942770682955,100.00617942199574,
68,4.900367124922519,4.9007252330965425,99.99269275144003,
69,4.899478567683885,4.899841203596971,99.99259902723338,
70,4.898594630382448,4.898976181527931,99.99221161460386,
71,4.897713163232401,4.89805305511225,99.99306067378151,
72,4.896827552349472,4.8970883344157805,99.99467475265914,
73,4.895943935034625,4.896488581314692,99.9888767987299,
74,4.895060505405692,4.8953374446390585,99.99434279584405,
75,4.894180284575931,4.894440857400247,99.99467614724729,
76,4.893299090127483,4.893943764202906,99.986827104959,
77,4.892415726006423,4.893061935685204,99.98679334765683,
78,4.891534603446861,4.891911807286027,99.9922892346791,
79,4.890654705429996,4.890412604032012,100.00495053112255,
80,4.889774724317491,4.889890592570199,99.99763045306403,
81,4.888901930382821,4.889008273270172,99.99782485769286,
82,4.888021232949217,4.8881260245987725,99.99785619992144,
83,4.8871407694328,4.887244082050808,99.99788607615511,
84,4.886260647334711,4.886362474740608,99.99791608980253,
85,4.88538090734534,4.885486314778532,99.99784243724369,
86,4.884506847139386,4.884604739294874,99.99799590426018,
87,4.8836276048163,4.883723420834359,99.9980380539641,
88,4.882749422019293,4.883206585447182,99.99063804858775,
89,4.881872069338876,4.882334709568734,99.99052420087156,
90,4.880997119996512,4.881463037603198,99.99045536956652,
91,4.88012207731299,4.8802002457145806,99.99839825421797,
92,4.879236547539686,4.879931159475135,99.98576594806875,
93,4.878374799167229,4.879053976099872,99.98607974136033,
94,4.877499137699892,4.877773023303044,99.99438502771973,
95,4.876607694113611,4.876734287850416,99.99740412888353,
96,4.875729758750822,4.875859738249546,99.99733422399942,
97,4.874856593871341,4.87498560955025,99.99735351672308,
98,4.873983287544656,4.874183805330511,99.9958861258856,
99,4.873120195464031,4.87330938113377,99.9961179220332,
100,4.872242468316269,4.872425245712167,99.99624873883785,
