cycle,discharge_capacity_Ah,charge_capacity_Ah,CE_pct,sei_loss_mol
1,4.9919837568515835,4.961384530837046,100.6167477208096,
2,4.96037937947781,4.96068868935219,99.99376477957497,
3,4.959494534566028,4.959572014163695,99.99843777653706,
4,4.958611795223901,4.959117751932038,99.98979744516168,
5,4.957727246948085,4.958147613313281,99.99152170532263,
6,4.956857673959616,4.957153702613968,99.9940282534674,
7,4.955968514527932,4.956275842943572,99.99379920679601,
8,4.955087576454844,4.955272173321814,99.99627473808677,
9,4.9542055516920405,4.954394217149509,99.99619195709506,
10,4.953325826112117,4.953516246852375,99.99615584706362,
11,4.952446460428968,4.952638681487549,99.99611881522267,
12,4.951567453930178,4.951761515637294,99.99608095611019,
13,4.950688805795754,4.951008613324383,99.99354055802351,
14,4.949811027866417,4.9501343073958415,99.9934692776125,
15,4.948934004363259,4.949258634222689,99.99344083865034,
16,4.9480573584472145,4.948418665388258,99.99269853734143,
17,4.947178815803576,4.947543036807709,99.99263834591385,
18,4.946302578692302,4.946667702027312,99.9926188020501,
19,4.945426696454544,4.94535850413256,100.00137891564236,
20,4.944548932535913,4.944476922709089,100.00145636895368,
21,4.943666475112958,4.943606345003645,100.00121632074071,
22,4.942792982153474,4.942727810308524,100.00131854003398,
23,4.9419134268216816,4.942118863716145,99.99584314137057,
24,4.941056287407446,4.941101739593024,99.99908012042712,
25,4.94018097146339,4.94022912689167,99.99902523897084,
26,4.939307957984218,4.939315862615754,99.99983996505274,
27,4.93843570757781,4.938467802579669,99.9993501020328,
28,4.937560425524336,4.937495435391222,100.0013162570774,
29,4.936688942900259,4.936624661330847,100.0013021360509,
30,4.935816984027164,4.935812747295332,100.00008583655922,
31,4.9349545543498,4.934928094337347,100.00053617827751,
32,4.934078134190147,4.934057300823952,100.00042223600023,
33,4.933206937295917,4.933186758910736,100.00040903347403,
34,4.932336010907157,4.9323180508619044,100.00036412990944,
35,4.931450601340516,4.931459806088397,99.99981334638741,
36,4.93059337040407,4.931123006913137,99.98925931256785,
37,4.92971356966692,4.930263626582709,99.98884325550416,
38,4.928843225325424,4.928582183872226,100.00529648169511,
39,4.927969761806364,4.928024599303262,99.9988872316728,
40,4.927107253036108,4.927140303261029,99.99932922094995,
41,4.926253913861688,4.926276272005389,99.99954614515168,
42,4.925387382456433,4.925412773570827,99.99948448758389,
43,4.92452139490508,4.9245592855233244,99.99923057849347,
44,4.9236352560570795,4.92346843992521,100.00338818322703,
45,4.922776998998961,4.922747961342429,100.00058986681341,
46,4.921913751964772,4.9218818620671705,100.00064792082573,
47,4.921046641310346,4.920980216958461,100.00134981952694,
48,4.9201819180028705,4.920118118189563,100.00129671304174,
49,4.919317001222306,4.919256382974658,100.00123226445075,
50,4.918452460658267,4.9187917807771635,99.99310155554414,
51,4.917582580405077,4.917457221670151,100.00254925928738,
52,4.916717791507593,4.91705075407216,99.99322840903582,
53,4.9158608145335165,4.916187870287011,99.99334737072455,
54,4.914996575945972,4.915133870552489,99.99720669649835,
55,4.914117431012225,4.914379256654751,99.9946722540355,
56,4.913264554362508,4.91351776197641,99.99484671418385,
57,4.912401306446231,4.91265660770102,99.99480319356357,
58,4.911538383828318,4.911456451045267,100.00166819728256,
59,4.91067203778358,4.910532363970679,100.00284437210772,
60,4.909808280522459,4.910476852841354,99.98638477811971,
61,4.9089407688697975,4.908496000485686,100.00906119479507,
62,4.908094713652988,4.9076387031762065,100.00929185101761,
63,4.907233685596293,4.906781146981844,100.00922271853774,
64,4.906372390156725,4.905923253081541,100.0091549959511,
65,4.905510742983946,4.90541412134503,100.00196969382249,
66,4.904643147845329,4.904608843083206,100.00069943930741,
67,4.903782627690089,4.903667561740584,100.00234652834956,
68,4.902928234212595,4.902773527902638,100.0031554855446,
69,4.9020539460023835,4.902132642211204,99.99839465362192,
70,4.901228721754564,4.9012709502779135,99.9991384168764,
71,4.90036954620098,4.900764166294088,99.99194778447364,
72,4.899487573221348,4.899660958236072,99.99646128546034,
73,4.898633999475392,4.898816852105495,99.99626741240542,
74,4.89778655896589,4.897956222818909,99.99653602757354,
75,4.89692887836338,4.897147179275982,99.99554228401536,
76,4.89605907165848,4.896613845325963,99.9886702589788,
77,4.895196535047257,4.895757133332234,99.9885493036172,
78,4.894340092452816,4.894900637271055,99.98854839230094,
79,4.893483937019078,4.8937342971151,99.99488406846753,
80,4.892625200559349,4.8923940608245475,100.00472447092217,
81,4.8917869954139555,4.891530738324102,100.00523879136331,
82,4.890912401504223,4.891217279800294,99.9937668216595,
83,4.890068395802761,4.890362226738131,99.99399163248555,
84,4.889213984156878,4.8897128628765865,99.989797382102,
85,4.8883588201536945,4.88880339024311,99.99090636186551,
86,4.887507130823845,4.88798767880701,99.99016879716682,
87,4.886651664124333,4.887089930713143,99.99103215625202,
88,4.885807611449773,4.886040119714109,99.99524137627527,
89,4.8849470213163135,4.885226851272797,99.99427191479529,
90,4.884094330519292,4.884375582058973,99.99424181177397,
91,4.8832421541652975,4.883717571021221,99.9902652672066,
92,4.882390712506943,4.882506605499177,99.99762636281734,
93,4.881537764273445,4.882013783788831,99.99024952537073,
94,4.880688129241187,4.881131913109125,99.99090817712289,
95,4.879836774320817,4.8802521709725735,99.99148821337089,
96,4.878987004837351,4.879401592070376,99.99150331807698,
97,4.878136757049974,4.87855155345215,99.9914975500898,
98,4.877286824477455,4.877732098867397,99.99087128237228,
99,4.876437151169294,4.876588666060482,99.99689301473708,
100,4.875589116326592,4.875733069639067,99.99704755550766,
