cycle,discharge_capacity_Ah,charge_capacity_Ah,CE_pct,sei_loss_mol
1,4.991720049852846,4.961238421250713,100.61439556042235,
2,4.959926875559203,4.960240478005871,99.99367767655502,
3,4.959030569233843,4.959351169253319,99.99353544428426,
4,4.958141691832108,4.958300424284084,99.99679865198974,
5,4.957254453399921,4.957455048691871,99.99595366392676,
6,4.956378970936986,4.957178888333289,99.98386345511587,
7,4.955473675170379,4.9562923493825,99.98348212424912,
8,4.9545859841392685,4.9549766820611865,99.9921150401508,
9,4.9536952391497735,4.954090370117016,99.99202414696296,
10,4.952808128963595,4.953204532369995,99.99199703133982,
11,4.951921395631315,4.95231906322822,99.99197007317525,
12,4.951034922756652,4.951090073065098,99.99888609765463,
13,4.950148186674192,4.95020749495757,99.99880190308309,
14,4.9492633485668796,4.94923690683821,100.00053425869821,
15,4.9483828838886135,4.9483541114534635,100.00058145465142,
16,4.947498314007054,4.947492548964161,100.00011652453918,
17,4.946602534823918,4.94656239228774,100.00081152390274,
18,4.945721779976258,4.945679877340537,100.00084725733893,
19,4.944838266982556,4.944797709987687,100.00082019522836,
20,4.943955100187647,4.943915889316275,100.00079311364209,
21,4.943072279202796,4.94303441445526,100.00076602233285,
22,4.942189803603772,4.942379695797103,99.99615787930067,
23,4.941318336975847,4.941578714871141,99.9947308762985,
24,4.940435954100859,4.940558458691222,99.99752043030382,
25,4.939559408588401,4.939682904963801,99.99749991289369,
26,4.938682784663292,4.938802760124411,99.99757075819896,
27,4.937802087990106,4.937845047765528,99.9991299893981,
28,4.936920609315833,4.937220920514723,99.9939174040675,
29,4.936032542006554,4.936342972922004,99.99371131793005,
30,4.935153094459586,4.93511169738044,100.00083882760278,
31,4.934265219126691,4.934233862601301,100.00063548924236,
32,4.933386693054288,4.933356343681484,100.00061518711989,
33,4.932508509387238,4.932479139950144,100.0005954295246,
34,4.931630667063251,4.9316836323176165,99.99892602084168,
35,4.930752160750651,4.930807795699329,99.99887168693279,
36,4.929874687338249,4.929932292627217,99.99883151967313,
37,4.9289975753061706,4.929057123227271,99.99879190036528,
38,4.928120823971525,4.928182287472929,99.9987528159914,
39,4.927244432453517,4.927183546101743,100.00123572323226,
40,4.926387943940426,4.926380641596439,100.00014822939028,
41,4.925498381193312,4.925364263585396,100.00272299876187,
42,4.924625072809875,4.9246692908916945,99.9991021106351,
43,4.923741857307606,4.923798042565472,99.99885890409436,
44,4.922867648550932,4.923279527223838,99.99163405874828,
45,4.922002068599209,4.922234884473553,99.99527011855777,
46,4.921127896923322,4.921362575251143,99.99523143592384,
47,4.9202541134105555,4.920490616419593,99.99519350756918,
48,4.91938067087649,4.919238566659354,100.00288874416661,
49,4.9185049911166265,4.918463156288129,100.00085056708097,
50,4.91763529953128,4.917961751238099,99.99336205275007,
51,4.91676373946951,4.917090375348784,99.99335713085708,
52,4.915891247740769,4.916219335149154,99.99332642858224,
53,4.915019092010254,4.915281788216762,99.99465552092785,
54,4.914152066149998,4.9144121697211975,99.99470733096418,
55,4.9132808964679295,4.9130808186061925,100.00407235030573,
56,4.9124021482130855,4.912390106547882,100.00024512843937,
57,4.91153363833558,4.9114524647972395,100.00165273997708,
58,4.910658760654769,4.910187990021971,100.00958762951144,
59,4.9097915826298255,4.9093218228087006,100.00956873144764,
60,4.908922886171866,4.908840452163582,100.00167929695591,
61,4.908054913962405,4.908030668169409,100.00049400247543,
62,4.907185408891867,4.907014577664745,100.00348136783413,
63,4.906319119311633,4.90615401406291,100.00336526835991,
64,4.9054418341802375,4.905271874392036,100.00346483931071,
65,4.904580682997847,4.904517276358003,100.00129282121503,
66,4.903720148898315,4.903623125210967,100.00197861223977,
67,4.902845692262296,4.903093647835835,99.9949428750224,
68,4.90198475364442,4.9018399952531375,100.00295314395049,
69,4.901115643120445,4.901801948699043,99.98599891252685,
70,4.9002484300625735,4.900937302185526,99.98594407394998,
71,4.89938257189909,4.899714625466093,99.99322300190144,
72,4.898518706800839,4.8981267418530425,100.00800234392564,
73,4.89765756553946,4.897501226780015,100.00319221480926,
74,4.896776037598951,4.8966026163673515,100.00354166439848,
75,4.895909787556916,4.89653418872732,99.98724809944468,
76,4.89505686756335,4.895553099305414,99.98986362251622,
77,4.89419365428435,4.894742644570033,99.98878408272819,
78,4.893330721194232,4.893879607368927,99.98878423216892,
79,4.892467666490847,4.893016900990943,99.98877513584748,
80,4.891604946280373,4.892154525054622,99.9887661198878,
81,4.890742559985746,4.89129247909774,99.98875718198525,
82,4.8898805070417035,4.890430762644201,99.9887483203586,
83,4.88901878689495,4.889569375249177,99.98873953283055,
84,4.888157399006741,4.888708316431659,99.98873081825998,
85,4.887296342827985,4.8878475857232475,99.98872217503522,
86,4.886435617819936,4.886166536260084,100.0055070075458,
87,4.885576477096038,4.886062664751517,99.9900495002042,
88,4.884715436619121,4.885214599594488,99.98978216892644,
89,4.883856229563874,4.884354440968541,99.98979985153233,
90,4.882996806185191,4.883490459847192,99.98989137654593,
91,4.88213716450191,4.88259705617894,99.990581002861,
92,4.881288379043285,4.881957777379117,99.9862883218914,
93,4.880442275611292,4.881098792928272,99.98654980477079,
94,4.8795675911658485,4.880241238817875,99.9861964272039,
95,4.878710893164922,4.879367473746277,99.98654373574264,
96,4.877837771175513,4.878509662808382,99.98622752276191,
97,4.876980820730386,4.877652238305641,99.98623482072006,
98,4.876124258587596,4.876554063023113,99.99118630840626,
99,4.875277142615232,4.875702378043411,99.99127847856148,
100,4.874421210433907,4.874492831556969,99.9985306958993,
