cycle,discharge_capacity_Ah,charge_capacity_Ah,CE_pct,sei_loss_mol
1,4.988241731788505,4.9546977825356855,100.6770130232979,
2,4.95404543756862,4.953509424996179,100.01082086509689,
3,4.952974290873865,4.952892312044035,100.00165517085098,
4,4.951902667244854,4.951586153454735,100.00639216970704,
5,4.950833045664679,4.951196945573104,99.99265026391751,
6,4.949740602831495,4.949717525908779,100.00046622706438,
7,4.948679280069852,4.94887085123301,99.9961289924729,
8,4.947625368507791,4.9474273056121705,100.00400335130534,
9,4.9465524570592105,4.9462693948991605,100.00572274046257,
10,4.945486501111039,4.9456268338355285,99.9971624886146,
11,4.944414626916447,4.944513440368205,99.99800155358157,
12,4.943346029168272,4.943378768625118,99.99933771093865,
13,4.942293935393799,4.942201090415387,100.00187861595904,
14,4.941220699820628,4.941005357880842,100.00435826161254,
15,4.94015637109755,4.940237511227228,99.99835756622038,
16,4.939089321054679,4.939199366840155,99.99777199142406,
17,4.938020483587287,4.938400131641257,99.99231232699155,
18,4.936964835711296,4.936734757292361,100.00466053839727,
19,4.935901079309709,4.935680862556132,100.00446172999654,
20,4.934839413235487,4.9345672552317,100.00551533680078,
21,4.933777972284083,4.933468998662733,100.00626280658564,
22,4.9327241402061395,4.932609183719531,100.0023305411462,
23,4.93165714370316,4.931788237787808,99.99734185495551,
24,4.930580810845964,4.930332620147838,100.00503395444582,
25,4.929521200073982,4.929447644242398,100.00149217187995,
26,4.928472556846463,4.928595581233511,99.99750386524883,
27,4.927421312700891,4.927529677612838,99.99780082680296,
28,4.926363158082555,4.92592145912237,100.00896682912732,
29,4.925309090628717,4.925300094499641,100.00018265138984,
30,4.924242770767604,4.924064360605261,100.00362322969964,
31,4.923189132803196,4.923012992316003,100.0035779001085,
32,4.922144686972873,4.922188717905213,99.99910546029696,
33,4.921091163463643,4.921067369168836,100.00048351898118,
34,4.920029097289848,4.920054931648562,99.99947491727077,
35,4.918965988698175,4.9190016705531745,99.9992746118544,
36,4.917912268352949,4.91799394565917,99.99833921499044,
37,4.916869861460105,4.917565268946425,99.9858587034785,
38,4.915813991223897,4.916576323203892,99.98449465786999,
39,4.914758650195169,4.914260648934319,100.01013379827457,
40,4.9137139806683585,4.91320972607357,100.01026324180937,
41,4.912663820612579,4.9125165396252415,100.00299807616217,
42,4.9116162479533765,4.911434043094266,100.00370980975235,
43,4.910568688097758,4.910959143165855,99.99204931141321,
44,4.909513951583156,4.909907921923015,99.99197601368246,
45,4.9084651526782785,4.908290172280065,100.00356499701672,
46,4.907420483769925,4.907153110249295,100.0054486484245,
47,4.906372194144691,4.906089818774292,100.00575560947374,
48,4.90532213537978,4.905057209618365,100.00540107383245,
49,4.904273519750132,4.904505176873277,99.99527664637326,
50,4.903230281875504,4.902998597981459,100.00472535101561,
51,4.902181044360542,4.9018132739584965,100.00750274197507,
52,4.901139061172257,4.9007893410746375,100.00713599531178,
53,4.900094266631398,4.899652927694505,100.00900755509434,
54,4.899053769533688,4.898964142498755,100.00182950991936,
55,4.89801560516571,4.8980188668501405,99.99993340808766,
56,4.896964522291981,4.8967616634468305,100.00414271428942,
57,4.895929083442752,4.895931895767828,99.99994255792083,
58,4.894881133179539,4.894437193169076,100.00907029742014,
59,4.893836185417361,4.893380602486375,100.00931018794562,
60,4.89279475021459,4.892474123910892,100.0065534593659,
61,4.891751913297615,4.89207262167375,99.99344432511663,
62,4.890712549619962,4.890828055356653,99.99763831941372,
63,4.889678122060448,4.8900902320477835,99.99157254840341,
64,4.888637361518745,4.888760156736216,99.99748821350335,
65,4.88759746558442,4.888447155677657,99.98261840485992,
66,4.886556694441969,4.886619643246267,99.99871181289124,
67,4.885518598401541,4.885570289450558,99.99894196488937,
68,4.884477247190645,4.884594796819561,99.99759346202079,
69,4.883444936433888,4.884103292395974,99.98652043327768,
70,4.8824126394456675,4.882512977876908,99.99794494286662,
71,4.881370123164945,4.8818741614057135,99.9896753127159,
72,4.880339759193804,4.880514805007632,99.99641337398161,
73,4.879300645386926,4.879492801539831,99.99606196461967,
74,4.878256491124032,4.878315207119871,99.99879638782353,
75,4.877233277136353,4.877115708336593,100.00241062149826,
76,4.876188886811158,4.876438151583346,99.9948883844224,
77,4.875173960417467,4.875436174088627,99.99462173922913,
78,4.87413247848785,4.874943430218405,99.98336489967188,
79,4.87310200863956,4.873533884795668,99.9911383368554,
80,4.872067776321638,4.872722977175828,99.98655370195968,
81,4.871040518281209,4.871655966063518,99.98736676426668,
82,4.870007683314503,4.870279087056906,99.99442734723101,
83,4.8689741401484445,4.869033628781756,99.99877822504737,
84,4.867945933568424,4.868486784135031,99.98889078700245,
85,4.866915158188608,4.867229610030467,99.99353940810167,
86,4.865877048399691,4.8664137837133445,99.98897061907374,
87,4.864857765772467,4.86562524987533,99.98422640332028,
88,4.86382807271948,4.864469299538744,99.9868181546685,
89,4.8628007942803375,4.863306683365757,99.98959783706115,
90,4.861774854379231,4.862280850118695,99.98959344893763,
91,4.86074806971891,4.861231194772731,99.99006167296999,
92,4.8597235378022665,4.860305147411974,99.98803347542867,
93,4.858695961498193,4.8593017035709005,99.9875343802534,
94,4.857669746438397,4.858143363424892,99.99025107019153,
95,4.856640518268654,4.85707927554307,99.99096664374771,
96,4.8556206039203165,4.856054771660278,99.9910592495271,
97,4.85459648345859,4.85503073345799,99.99105566940274,
98,4.8535728131632725,4.854007163048646,99.99105172549642,
99,4.852549592139257,4.853240696819047,99.98575993397066,
100,4.8515257990568195,4.851503783867771,100.00045378072511,
